id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total arctic region prop>	score<total arctic region avg.year>	weight<USA arctic region prop>	score<USA arctic region avg.year>	weight<UK arctic region prop>	score<UK arctic region avg.year>	weight<Germany arctic region prop>	score<Germany arctic region avg.year>	weight<Canada arctic region prop>	score<Canada arctic region avg.year>	weight<Norway arctic region prop>	score<Norway arctic region avg.year>	weight<Russia arctic region prop>	score<Russia arctic region avg.year>	weight<France arctic region prop>	score<France arctic region avg.year>	weight<Peoples R China arctic region prop>	score<Peoples R China arctic region avg.year>	weight<Australia arctic region prop>	score<Australia arctic region avg.year>	weight<Japan arctic region prop>	score<Japan arctic region avg.year>	weight<Denmark arctic region prop>	score<Denmark arctic region avg.year>	weight<Sweden arctic region prop>	score<Sweden arctic region avg.year>	weight<Italy arctic region prop>	score<Italy arctic region avg.year>	weight<Netherlands arctic region prop>	score<Netherlands arctic region avg.year>	weight<Spain arctic region prop>	score<Spain arctic region avg.year>	weight<Finland arctic region prop>	score<Finland arctic region avg.year>	weight<Switzerland arctic region prop>	score<Switzerland arctic region avg.year>	weight<New Zealand arctic region prop>	score<New Zealand arctic region avg.year>	weight<South Korea arctic region prop>	score<South Korea arctic region avg.year>	weight<Poland arctic region prop>	score<Poland arctic region avg.year>	weight<AWI arctic region prop>	score<AWI arctic region avg.year>	weight<BAS arctic region prop>	score<BAS arctic region avg.year>	weight<NOAA arctic region prop>	score<NOAA arctic region avg.year>	weight<NIPR arctic region prop>	score<NIPR arctic region avg.year>	weight<AAD arctic region prop>	score<AAD arctic region avg.year>	weight<NPI arctic region prop>	score<NPI arctic region avg.year>	weight<KOPRI arctic region prop>	score<KOPRI arctic region avg.year>	weight<AARI arctic region prop>	score<AARI arctic region avg.year>	weight<PRIC arctic region prop>	score<PRIC arctic region avg.year>
bear island_arctic	-0.131	0.5388	4	49	426	0.259847296786822	2004.00440528634	0.089925169412596	2003.57142857143	0.271866504171745	2006.93103448276	0.138210633004699	2005.86666666667	0.0934470272164467	2008.1875	1.11177684574928	2004.38922155689	0.1185536455246	2006.21428571429	0.202794051374493	2006.77777777778	0.0310655483069276	2006	0.105097214923805	2007.5	0.15938795027096	2007.6	0.151780502043199	2002.30769230769	0.12012012012012	2002	0.127064803049555	2005	0	1990	0.150943396226415	2017	0.25823111684958	1999.625	0.106780565936999	2011	0	1990	0.111482720178372	2019	0.640060240963855	2010.41176470588	0.0912408759124088	2003.25	0.417827298050139	2013.33333333333	0	1992	0	1997	0	2000	1.50835711373828	2006.43243243243	0.216919739696312	2019	0	1996.5	0.448430493273543	2006
beaufort sea	-0.2907	-0.4389	1	109	2406	1.73193374466283	2009.35822868473	2.74271766708418	2009.07845433255	0.749976563232399	2012.4625	0.61734082742099	2012.4776119403	4.24015885994627	2009.39669421488	0.412755475667399	2012	0.381065289186214	2008.68888888889	1.78008111762055	2013.29113924051	1.58434296365331	2014.8431372549	1.15606936416185	2011.63636363636	1.62575709276379	2011.74509803922	0.280210157618214	2014	0.500500500500501	2011.2	0.698856416772554	2017.27272727273	0.491493383742911	2013.07692307692	1.88679245283019	2012.12	0.225952227243383	2010.14285714286	0.266951414842499	2015.2	1.70940170940171	2014.875	1.89520624303233	2016.05882352941	0.715361445783133	2013.05263157895	0.843978102189781	2011.32432432432	0.417827298050139	2016.66666666667	2.92072322670376	2011.18095238095	1.1887072808321	2011.875	1.04166666666667	2017	0.366897676314717	2012.66666666667	2.60303687635575	2017.83333333333	0.262123197903014	2015	0	2003
beechey island	-0.0426	-0.4162	1	8	10	0.0103023157316361	2009.77777777778	0.012846452773228	2012	0.01874941408081	2012	0	1990	0.0233617568041117	2014.25	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0378071833648393	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
belcher islands	0.0137	-0.7066	6	13	40	0.0309069471949084	2001.14814814815	0.019269679159842	2003	0	1990	0.00921404220031328	1994	0.122649223221586	2001.52380952381	0	1990	0.00846811753747142	2018	0	1990	0	1990	0.105097214923805	2000.5	0	1990	0.0116754232340922	2019	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
belkovsky island	-0.9429	0.0402	3	1	1	0.00114470174795957	2009	0	1990	0	1990	0	1990	0	1990	0	1990	0.00846811753747142	2009	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bennett island	-0.8755	0.0157	3	17	31	0.00915761398367655	2013	0.003211613193307	1997	0	1990	0.00921404220031328	2016	0	1990	0.00665734638173224	2016	0.0508087052248285	2012.33333333333	0	1990	0	1990	0.0525486074619023	2016	0.0318775900541919	2014	0.0116754232340922	2016	0.02002002002002	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0.0278164116828929	1997	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bering glacier	0.4049	-0.2857	10	8	25	0.0606691926418572	2007.32075471698	0.16058065966535	2007.42	0.028124121121215	2009.66666666667	0.0644982954021929	2003.71428571429	0.0350426352061675	2007.33333333333	0	1990	0	1990	0	1990	0.0310655483069276	2013	0	1990	0.0318775900541919	2004	0.0116754232340922	2014	0.02002002002002	2008	0	1990	0	1990	0	1990	0	1990	0.0533902829684997	2014	0	1990	0.111482720178372	2013	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bering sea	-0.3107	-0.7687	8	84	1987	3.00598679014183	2008.65803503427	5.65565083341362	2008.64281658149	0.759351270272804	2010.91358024691	0.829263798028195	2012.68888888889	1.43674804345287	2008.27235772358	0.426070168430863	2011.515625	3.44652383775087	2008.15970515971	0.698512843623254	2012.74193548387	4.90835663249456	2013.41772151899	1.99684708355229	2011.86842105263	11.3484220592923	2007.95786516854	0.221833041447752	2012.47368421053	0.26026026026026	2007.53846153846	0.190597204574333	2017	0.226843100189036	2014.5	0.452830188679245	2016	0.0968366688185926	2017.66666666667	0.533902829684997	2006.9	1.92307692307692	2007.77777777778	8.80713489409142	2012.01265822785	0.26355421686747	2011.71428571429	0.593065693430657	2014.73076923077	1.25348189415042	2015	21.6968011126565	2009.63333333333	3.41753343239227	2013.13043478261	4.16666666666667	2014.5	0.285364859355891	2015.57142857143	5.85683297180043	2015.74074074074	1.04849279161206	2007.375	7.17488789237668	2012.1875
bering strait	-0.4834	-0.5219	8	78	1295	0.754358451905356	2009.38846737481	1.31354979606256	2009.38630806846	0.543733008343489	2011.94827586207	0.469916152215977	2010.47058823529	0.519799088891485	2010.26966292135	0.179748352306771	2012.88888888889	0.897620458971971	2008.87735849057	0.383055430374042	2009.05882352941	1.86393289841566	2014.05	1.20861797162375	2010.5652173913	2.29518648390182	2012.36111111111	0.151780502043199	2012.69230769231	0.620620620620621	2007.48387096774	0.190597204574333	2010.33333333333	0.529300567107751	2007.85714285714	0.60377358490566	2012	0.322788896061975	2010.2	0.694073678590497	2010.46153846154	0.427350427350427	2005.5	2.78706800445931	2012.52	0.338855421686747	2014.55555555556	0.433394160583942	2011.31578947368	0.557103064066852	2013.75	1.72461752433936	2011.41935483871	0.891530460624071	2014	2.08333333333333	2017	0.285364859355891	2015.85714285714	2.81995661605206	2015.15384615385	0.91743119266055	2007.14285714286	0.896860986547085	2016
big island	0.0216	-0.6644	6	5	5	0.00686821048775741	2006.5	0.003211613193307	1996	0.00937470704040499	2014	0	1990	0.0233617568041117	2007.25	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.213675213675214	2014	0	1990	0	1990	0	1994.5	0.139275766016713	2014	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bilibino	-0.4715	0.2689	2	5	6	0.0148811227234744	2005	0.006423226386614	1998.5	0	1990	0	1990	0	1990	0	1990	0.0762130578372428	2007.22222222222	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
black rapids glacier	0.252	1.1348	4	1	2	0.0251834384551105	2004.68181818182	0.061020650672833	2003.73684210526	0	1990	0.00921404220031328	2000	0.0233617568041117	2011	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.04004004004004	2016.5	0	1990	0	1990	0	1990	0	1990	0.0533902829684997	2006	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bodo	-0.3551	0.5668	2	4	14	0.0309069471949084	2009	0	1990	0.00937470704040499	2015	0.0184280844006266	2003	0	1990	0.159776313161574	2009.5	0.00846811753747142	2017	0	1990	0	1990	0	1990	0	1990	0.0350262697022767	2016.33333333333	0	1990	0	1990	0.0756143667296786	2012	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bowdoin fjord	3.2272	-1.54	18	2	3	0.00228940349591914	2018.5	0.003211613193307	2019	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0637551801083838	2018.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bowdoin glacier	3.2266	-1.5396	18	2	9	0.00915761398367655	2017.25	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.255020720433535	2017.25	0	1990	0	1990	0.127064803049555	2017.5	0	1990	0	1990	0	1990	0.213561131873999	2017.5	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0.594353640416048	2016.5	0	2000	0	1995	0	2006	0	1996.5	0	2003
bristol bay	-0.2688	-0.9041	8	19	106	0.259847296786822	2008.15418502203	0.696920062947619	2008.34101382489	0.028124121121215	2009.66666666667	0.0184280844006266	2007.5	0.157691858427754	2007.62962962963	0.0199720391451967	2007.33333333333	0.0677449402997714	2009.375	0.0225326723749437	2018	0.0310655483069276	2014	0	1990	0.0637551801083838	2002	0.0116754232340922	2018	0	1990	0.127064803049555	2013.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	1.72461752433936	2011.33870967742	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
brooks range	-0.5383	-0.5792	11	33	300	0.361725752355224	2005.70569620253	0.960272344798793	2005.73913043478	0.0937470704040499	2009.6	0.128996590804386	2005.28571428571	0.116808784020558	2011.65	0.00665734638173224	2014	0.0931492929121856	2010	0.0450653447498873	2005.5	0.12426219322771	2015	0.525486074619023	1997.4	0.0956327701625757	2014.66666666667	0.0116754232340922	2014	0.18018018018018	2013.22222222222	0.127064803049555	2006	0.0378071833648393	2014	0.0754716981132076	2014	0.0322788896061975	2014	0.106780565936999	2009.5	0.641025641025641	2014	0.334448160535117	2007.66666666667	0.112951807228916	2015.33333333333	0.0228102189781022	2014	0.139275766016713	2014	0.0834492350486787	2013.66666666667	0	1997	0	2000	0.040766408479413	2014	0.216919739696312	2014	0.131061598951507	2014	0	2003
buchanbreen	0.1646	1.2535	4	3	3	0.00114470174795957	2016	0	1990	0	1990	0.00921404220031328	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0376506024096386	2016	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
bylot island	0.0041	-0.4087	1	26	111	0.144232420242906	2008.04761904762	0.070655490252754	2011.95454545455	0.0562482422424299	2008.16666666667	0	1990	0.706693143324378	2008.03305785124	0.0332867319086612	2009.8	0.00846811753747142	2015	0.292924740874268	2014.23076923077	0	1990	0	1990	0.0318775900541919	2009	0.0233508464681845	2005	0	1990	0	1990	0.0378071833648393	2012	0	1990	0.0322788896061975	2002	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0.0278164116828929	2003	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
cambridge bay	-0.0778	-0.3853	1	19	69	0.0595244908938976	2011.23076923077	0.025692905546456	2013.875	0.0374988281616199	2015.75	0	1990	0.239458007242145	2011.43902439024	0.00665734638173224	2019	0.00846811753747142	2000	0.067598017124831	2002.66666666667	0.0310655483069276	2011	0.0525486074619023	2011	0.0318775900541919	1997	0.0116754232340922	2016	0.02002002002002	2019	0.190597204574333	2012.33333333333	0.0378071833648393	2012	0	1990	0	1990	0	1990	0	1990	0.334448160535117	2017.33333333333	0	1990	0	1994.5	0.139275766016713	2019	0	1992	0	1997	0	2000	0	1995	0.433839479392625	2016.5	0	1996.5	0	2003
camp century	0.3525	-0.3727	30	6	49	0.0377751576826658	2005.57575757576	0.051385811092912	2003.875	0.01874941408081	2015	0.0368561688012531	2006	0.0408830744071954	2011.28571428571	0.0133146927634645	2002.5	0.00846811753747142	1993	0.112663361874718	1999.6	0.0310655483069276	1993	0	1990	0.0637551801083838	2009.5	0.128429655575015	2012.27272727273	0.04004004004004	2001	0	1990	0.0378071833648393	2012	0.0754716981132076	2014	0	1990	0.160170848905499	2014	0	1990	0	1990	0	1990	0.0684306569343066	2002	0.139275766016713	2018	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
canada basin	-0.5979	-0.2331	9	65	1262	0.513971084833846	2010.0846325167	0.83501943025982	2009.38461538462	0.24374238305053	2010.61538461538	0.285635308209712	2010.58064516129	0.829342366545964	2009.38732394366	0.0932028493442514	2013.64285714286	0.270979761199085	2011.90625	0.337990085624155	2012.93333333333	2.05032618825722	2013.68181818182	0.262743037309511	2015	2.16767612368505	2012.30882352941	0.0583771161704612	2011	0.28028028028028	2010.14285714286	0.0635324015247776	2010	0.151228733459357	2003.25	0.150943396226415	2012.5	0.225952227243383	2012.14285714286	0.480512546716498	2010.22222222222	0.427350427350427	2010	1.44927536231884	2014.46153846154	0.0753012048192771	2018	0.364963503649635	2011.5625	0.417827298050139	2017.33333333333	0.278164116828929	2005.2	1.1887072808321	2014.5	0	2000	0.122299225438239	2014.66666666667	1.95227765726681	2014.44444444444	0	1996.5	4.03587443946188	2010.44444444444
canadian arctic archipelago	-0.1141	-0.3721	1	102	1667	0.604402522922653	2009.3428030303	0.427144554709831	2010.05263157895	0.468735352020249	2011.32	0.414631899014097	2012.62222222222	2.26609040999883	2009.18041237113	0.11983223487118	2010.44444444444	0.152426115674486	2007.27777777778	0.608382154123479	2013.07407407407	0.714507611059335	2014.34782608696	0.735680504466632	2009.57142857143	0.350653490596111	2011.18181818182	0.116754232340922	2014.2	0.4004004004004	2010.95	0.127064803049555	2009.5	0.491493383742911	2014.30769230769	0.150943396226415	2015.5	0.355067785668173	2011.18181818182	0.266951414842499	2003.2	0.213675213675214	2008	0.334448160535117	2017.33333333333	0.0753012048192771	2015	0.501824817518248	2012.72727272727	0.278551532033426	2012	0.222531293463143	2009.75	0.297176820208024	2017.5	1.04166666666667	2017	0.244598450876478	2010.5	0.216919739696312	2017	0	1996.5	0	2003
cape bathurst	-0.1091	-0.516	1	22	73	0.0446433681704232	2009.33333333333	0.022481292353149	2006.28571428571	0	1990	0	1990	0.192734493633921	2010.18181818182	0	1990	0	1990	0	1990	0	1990	0.0525486074619023	2002	0.0956327701625757	2010	0.0116754232340922	2015	0.0600600600600601	2011.33333333333	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0376506024096386	2012	0	1994.5	0	1994	0.0278164116828929	2012	0.297176820208024	2010.5	0	2000	0	1995	0	2006	0	1996.5	0	2003
cape york	0.241	-0.284	5	6	10	0.0228940349591914	2004.75	0.035327745126377	2004.63636363636	0.00937470704040499	2017	0.0276421266009398	2006	0.00584043920102792	2001	0	1990	0.00846811753747142	2019	0.0225326723749437	2010	0	1990	0	1990	0.0318775900541919	2015	0.0350262697022767	2008.66666666667	0.02002002002002	1992	0	1990	0	1990	0	1990	0.0322788896061975	2011	0.0533902829684997	2004	0	1990	0	1990	0	1990	0.0228102189781022	2019	0	1994	0	1992	0.148588410104012	2015	0	2000	0	1995	0	2006	0	1996.5	0	2003
carey island	-0.0832	-0.3165	1	5	8	0.00572350873979785	2011	0.003211613193307	2004	0	1990	0.0184280844006266	2010	0.0116808784020558	2010	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0350262697022767	2012.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
chisasibi	0.0555	-0.922	6	1	1	0.00686821048775741	2016.5	0	1990	0	1990	0	1990	0.0350426352061675	2016.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
chukchi borderland	-0.5983	-0.1987	9	40	162	0.0549456839020593	2010.97916666667	0.102771622185824	2009.78125	0.028124121121215	2001.66666666667	0.00921404220031328	2010	0.0292021960051396	2008.6	0.0133146927634645	2016.5	0.0508087052248285	2011.66666666667	0.067598017124831	2011.66666666667	0.155327741534638	2015.6	0.0525486074619023	2018	0.286898310487727	2012.66666666667	0.0233508464681845	2010	0.1001001001001	2008.6	0.0635324015247776	2010	0	1990	0	1990	0	1990	0	1990	0	1990	0.668896321070234	2015.16666666667	0.0376506024096386	2000	0.0228102189781022	2010	0	1994	0.0834492350486787	2000.33333333333	0.297176820208024	2017	0	2000	0	1995	0.650759219088937	2016.66666666667	0	1996.5	0.896860986547085	2013
chukchi plateau	-0.6264	-0.2155	9	36	196	0.0618138943898167	2010.05555555556	0.0931367826059029	2008.24137931034	0.0468735352020249	2011	0.0368561688012531	2010.75	0.0876065880154188	2005.8	0.0199720391451967	2013.33333333333	0.0846811753747142	2015.7	0.0450653447498873	2018.5	0.248524386455421	2010.875	0	1990	0.255020720433535	2008.375	0.0350262697022767	2015.66666666667	0.04004004004004	2009	0	1990	0	1990	0.0754716981132076	1996	0.0322788896061975	2004	0	1990	0	1990	0.445930880713489	2016	0.0376506024096386	2018	0.0912408759124088	2010.75	0	1994	0.0834492350486787	2010.66666666667	0.148588410104012	2016	0	2000	0.040766408479413	2012	0.650759219088937	2015.33333333333	0.131061598951507	2011	0	2003
chukchi sea	-0.6087	-0.3864	3	81	2276	1.25573781751165	2011.32725615315	2.31236149918104	2010.64444444444	0.33748945345458	2013.19444444444	0.322491477010965	2014.14285714286	1.01623642097886	2010.95977011494	0.319552626323148	2012.16666666667	1.22787704293336	2011.99310344828	0.450653447498873	2013.9	4.03852127990059	2014.60769230769	0.945874934314241	2014.05555555556	4.11220911699076	2014.04651162791	0.163455925277291	2008.64285714286	0.520520520520521	2011.15384615385	0.190597204574333	2015.66666666667	0.151228733459357	2017.25	0.30188679245283	2010.25	0.0968366688185926	2010.33333333333	0.320341697810998	2013	1.4957264957265	2013.28571428571	7.35785953177258	2014.72727272727	0.414156626506024	2016.90909090909	0.433394160583942	2014.68421052632	0.417827298050139	2016.66666666667	3.05980528511822	2012.95454545455	4.30906389301634	2015.27586206897	5.20833333333333	2015.8	0.570729718711782	2007.78571428571	9.54446854663774	2015.45454545455	0.786369593709043	2009.16666666667	4.93273542600897	2012.63636363636
chukchi sea shelf	-0.681	-0.3579	3	47	592	0.224361542600076	2011.7806122449	0.433567781096445	2010.8	0.0843723633636449	2016.44444444444	0.0829263798028195	2015.44444444444	0.16937273682981	2012.86206896552	0.0332867319086612	2010.4	0.186298585824371	2012.40909090909	0.067598017124831	2015	1.02516309412861	2014.30303030303	0.262743037309511	2015.2	0.956327701625757	2012.76666666667	0.0233508464681845	2005	0.12012012012012	2008.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	1.11482720178372	2014.5	0.0376506024096386	2019	0.136861313868613	2015	0.139275766016713	2019	0.445062586926287	2015.9375	1.04011887072808	2015.57142857143	2.08333333333333	2017	0	1995	1.08459869848156	2016.6	0.131061598951507	1999	1.34529147982063	2016
chukotka autonomous okrug	-0.6001	-0.0785	3	71	463	0.256413191542944	2011.07142857143	0.292256800590937	2010.62637362637	0.0656229492828349	2015.42857142857	0.184280844006266	2010.35	0.151851419226726	2009.53846153846	0.0932028493442514	2012.07142857143	1.25328139554577	2011.70945945946	0.0901306894997747	2013.25	0.0310655483069276	2016	0.367840252233316	2012.71428571429	0.255020720433535	2014.75	0.0817279626386457	2016	0.22022022022022	2013.81818181818	0.190597204574333	2017	0.0378071833648393	2003	0.30188679245283	2017.5	0.0645577792123951	2011	0.106780565936999	2016	0.213675213675214	2015	0.111482720178372	2001	0.188253012048193	2015.8	0.159671532846715	2010.85714285714	0	1994	0.111265646731572	2013.75	0	1997	0	2000	0	1995	0	2006	0.262123197903014	2016	0	2003
citronen fjord	2.9813	0.0016	25	1	5	0.00572350873979785	2005	0.003211613193307	2018	0	1990	0	1990	0.00584043920102792	2018	0	1990	0	1990	0	1990	0	1990	0.0525486074619023	2012	0	1990	0.0583771161704612	2005	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
coats island	0.0293	-0.615	6	15	53	0.0480774734143019	2003.42857142857	0.006423226386614	2004	0.00937470704040499	2011	0	1990	0.233617568041117	2003.55	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0116754232340922	1998	0	1990	0.0635324015247776	2008	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0.139275766016713	2011	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
columbia glacier	0.4363	-0.2766	10	7	15	0.0457880699183828	2008.15	0.105983235379131	2008.33333333333	0.0468735352020249	2007.8	0.0184280844006266	2014.5	0.0175213176030838	2007.66666666667	0	1990	0	1990	0	1990	0	1990	0.105097214923805	2007	0.0318775900541919	2000	0	1990	0.04004004004004	2011.5	0	1990	0.0378071833648393	2007	0	1990	0.0322788896061975	2012	0	1990	0.213675213675214	2013	0	1990	0	1990	0	1994.5	0	1994	0.0278164116828929	1999	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
comfortlessbreen	0.1483	1.7295	21	1	4	0.00457880699183828	2009	0	1990	0.028124121121215	2008	0	1990	0	1990	0.00665734638173224	2012	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
committee bay	-0.0135	-0.5178	1	6	10	0.0114470174795957	2007.9	0	1990	0	1990	0	1990	0.0525639528092513	2008.22222222222	0	1990	0	1990	0	1990	0	1990	0.0525486074619023	2010	0	1990	0	1990	0.02002002002002	2005	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
cornwall island	-0.1529	-0.1985	1	4	4	0.00457880699183828	2001.75	0	1990	0	1990	0	1990	0.0233617568041117	2001.75	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
